timestamp,road_id,road_name,road_type,latitude,longitude,vehicle_count,average_speed_kmph,speed_limit_kmph,lanes,occupancy,congestion,congestion_level,weather,hour,day_of_week,is_peak_hour,is_weekend
2024-07-29 06:17:00,RD_044,Road Segment 44,highway,13.190245,80.358744,395,16.8,40,6,0.846,1,moderate,clear,6,0,0,0
2024-08-22 10:52:00,RD_076,Road Segment 76,local,13.082252,80.196097,320,16.7,60,4,1.0,1,heavy,clear,10,3,1,0
2024-12-30 08:36:00,RD_071,Road Segment 71,arterial,12.958758,80.39423,467,8.8,40,6,0.993,1,heavy,rain,8,0,1,0
2024-12-16 07:17:00,RD_024,Road Segment 24,arterial,12.859699,80.158642,129,39.6,80,2,0.584,1,moderate,clear,7,0,1,0
2024-08-15 08:44:00,RD_058,Road Segment 58,arterial,13.100772,80.119072,142,13.4,40,2,0.912,1,moderate,clear,8,3,1,0
2024-07-31 22:57:00,RD_002,GST Road,highway,12.968279,80.186167,106,70.4,80,6,0.153,0,free,clear,22,2,0,0
2024-07-06 08:54:00,RD_012,Sardar Patel Road,arterial,13.005596,80.222116,129,30.7,60,4,0.415,0,moderate,rain,8,5,1,1
2024-01-16 08:30:00,RD_017,Usman Road T Nagar,local,13.038417,80.235694,320,7.0,40,4,0.997,1,heavy,rain,8,1,1,0
2024-06-05 18:25:00,RD_009,Inner Ring Road,ring,13.018882,80.208877,348,26.3,60,6,0.734,0,moderate,clear,18,2,1,0
2024-04-02 09:14:00,RD_053,Road Segment 53,highway,13.01231,80.266735,381,29.2,60,6,0.741,1,moderate,clear,9,1,1,0
2024-08-08 23:20:00,RD_010,Outer Ring Road,ring,13.000656,80.153142,0,77.2,80,6,0.01,0,free,clear,23,3,0,0
2024-06-19 23:40:00,RD_032,Road Segment 32,local,13.07326,80.210671,156,37.6,60,4,0.494,0,free,clear,23,2,0,0
2024-12-25 22:19:00,RD_076,Road Segment 76,local,13.08009,80.189825,42,34.0,60,4,0.187,0,moderate,fog,22,2,0,0
2024-11-25 01:12:00,RD_060,Road Segment 60,arterial,12.899591,80.379612,0,60.8,80,2,0.047,0,free,rain,1,0,0,0
2024-02-13 06:33:00,RD_033,Road Segment 33,highway,13.08805,80.307225,182,35.5,40,6,0.382,0,free,clear,6,1,0,0
2024-08-19 16:40:00,RD_075,Road Segment 75,local,12.86199,80.12793,117,44.7,60,4,0.441,0,free,clear,16,0,0,0
2024-04-10 02:39:00,RD_069,Road Segment 69,arterial,12.983682,80.393773,0,37.3,60,4,-0.009,0,free,fog,2,2,0,0
2024-07-11 00:00:00,RD_030,Road Segment 30,local,13.099181,80.118576,87,40.0,50,4,0.242,0,free,clear,0,3,0,0
2024-10-19 11:13:00,RD_023,Road Segment 23,highway,12.867031,80.130888,108,41.9,50,6,0.327,0,free,clear,11,5,0,1
2024-02-07 07:46:00,RD_043,Road Segment 43,arterial,12.983728,80.274246,470,24.5,80,6,0.946,1,moderate,clear,7,2,1,0
2024-04-06 15:25:00,RD_028,Road Segment 28,local,13.133695,80.317526,169,21.2,40,4,0.611,0,moderate,clear,15,5,0,1
2024-09-05 15:33:00,RD_059,Road Segment 59,highway,12.876152,80.170373,99,36.1,80,2,0.741,0,moderate,clear,15,3,0,0
2024-05-08 18:06:00,RD_010,Outer Ring Road,ring,13.006032,80.146724,411,24.2,80,6,0.812,1,moderate,rain,18,2,1,0
2024-03-27 16:04:00,RD_055,Road Segment 55,highway,12.986525,80.303277,105,44.7,60,4,0.175,0,free,clear,16,2,0,0
2024-09-20 17:41:00,RD_075,Road Segment 75,local,12.86612,80.123956,309,7.9,60,4,1.0,1,heavy,fog,17,4,1,0
2024-01-25 07:19:00,RD_065,Road Segment 65,local,13.012724,80.230012,222,30.1,60,4,0.741,0,moderate,clear,7,3,1,0
2024-10-31 00:10:00,RD_037,Road Segment 37,highway,12.992055,80.118426,70,41.6,60,2,0.431,0,free,clear,0,3,0,0
2024-05-24 02:55:00,RD_063,Road Segment 63,arterial,13.193972,80.129103,9,62.0,80,6,-0.022,0,free,rain,2,4,0,0
2024-02-12 02:57:00,RD_044,Road Segment 44,highway,13.187575,80.354326,174,27.7,40,6,0.373,0,free,clear,2,0,0,0
2024-09-08 11:18:00,RD_030,Road Segment 30,local,13.097189,80.11619,226,13.9,50,4,0.737,1,heavy,clear,11,6,0,1
2024-11-09 21:45:00,RD_068,Road Segment 68,local,12.988628,80.243179,14,71.2,80,2,0.021,0,free,clear,21,5,0,1
2024-07-13 19:37:00,RD_016,Patel Road T Nagar,local,13.037449,80.231913,232,13.7,40,4,0.584,1,moderate,clear,19,5,1,1
2024-08-27 17:14:00,RD_045,Road Segment 45,arterial,12.891358,80.365725,474,11.6,60,6,1.0,1,heavy,fog,17,1,1,0
2024-09-09 11:12:00,RD_067,Road Segment 67,local,13.195014,80.350453,116,19.0,40,2,0.591,0,moderate,clear,11,0,0,0
2024-03-29 08:13:00,RD_070,Road Segment 70,local,12.991493,80.387896,159,27.3,80,2,0.95,1,moderate,clear,8,4,1,0
2024-07-22 20:25:00,RD_038,Road Segment 38,arterial,13.030071,80.367592,160,13.3,80,2,0.977,1,heavy,drizzle,20,0,1,0
2024-03-29 09:39:00,RD_016,Patel Road T Nagar,local,13.041321,80.236648,261,19.1,40,4,0.748,1,moderate,clear,9,4,1,0
2024-03-01 10:31:00,RD_064,Road Segment 64,highway,13.128172,80.133305,149,13.8,50,2,0.918,1,heavy,clear,10,4,1,0
2024-11-30 00:02:00,RD_061,Road Segment 61,arterial,13.132632,80.15647,0,32.9,40,6,0.003,0,free,rain,0,5,0,1
2024-04-17 00:01:00,RD_050,Road Segment 50,local,13.017533,80.133196,28,42.5,60,4,0.098,0,free,rain,0,2,0,0
2024-04-30 02:01:00,RD_080,Road Segment 80,highway,12.978097,80.144966,14,44.1,60,6,-0.081,0,free,rain,2,1,0,0
2024-07-28 02:26:00,RD_050,Road Segment 50,local,13.021796,80.131969,0,64.5,60,4,-0.074,0,free,clear,2,6,0,1
2024-01-12 13:00:00,RD_010,Outer Ring Road,ring,13.003392,80.150306,68,70.8,80,6,0.103,0,free,clear,13,4,0,0
2024-04-18 06:02:00,RD_007,Poonamallee High Road,arterial,13.046116,80.144354,148,27.5,60,4,0.515,0,moderate,rain,6,3,0,0
2024-12-20 23:44:00,RD_073,Road Segment 73,local,12.880543,80.159555,108,26.1,40,6,0.264,0,free,rain,23,4,0,0
2024-01-27 01:41:00,RD_007,Poonamallee High Road,arterial,13.050322,80.150856,0,59.6,60,4,-0.061,0,free,clear,1,5,0,1
2024-03-07 10:16:00,RD_033,Road Segment 33,highway,13.084613,80.308086,479,6.8,40,6,1.0,1,heavy,clear,10,3,1,0
2024-03-21 00:26:00,RD_029,Road Segment 29,local,13.046304,80.350351,42,55.4,60,6,0.104,0,free,clear,0,3,0,0
2024-08-29 12:15:00,RD_027,Road Segment 27,arterial,12.876347,80.129816,108,46.5,60,6,0.164,0,free,clear,12,3,0,0
2024-02-11 23:15:00,RD_020,Kamarajar Salai Marina,arterial,13.059706,80.287353,28,51.7,60,6,-0.007,0,free,drizzle,23,6,0,1
2024-09-16 01:24:00,RD_033,Road Segment 33,highway,13.085399,80.304819,32,40.4,40,6,0.041,0,free,clear,1,0,0,0
2024-10-17 02:44:00,RD_031,Road Segment 31,arterial,13.147763,80.363627,56,69.5,80,4,0.19,0,free,clear,2,3,0,0
2024-10-03 02:31:00,RD_056,Road Segment 56,local,13.010474,80.174892,0,36.4,40,4,-0.048,0,free,clear,2,3,0,0
2024-11-24 06:05:00,RD_065,Road Segment 65,local,13.007764,80.220926,198,35.2,60,4,0.524,0,moderate,clear,6,6,0,1
2024-08-24 19:37:00,RD_019,100 Feet Road Vadapalani,arterial,13.055289,80.206818,270,20.8,60,4,0.734,1,moderate,rain,19,5,1,1
2024-11-16 10:17:00,RD_033,Road Segment 33,highway,13.082281,80.306889,149,27.0,40,6,0.285,0,free,drizzle,10,5,1,1
2024-04-21 21:46:00,RD_012,Sardar Patel Road,arterial,13.004123,80.225476,63,49.7,60,4,0.199,0,free,clear,21,6,0,1
2024-01-02 20:13:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.150662,80.285292,431,30.9,100,6,0.895,1,moderate,clear,20,1,1,0
2024-07-18 23:48:00,RD_022,Road Segment 22,arterial,12.8969,80.132229,0,42.0,40,6,0.06,0,free,clear,23,3,0,0
2024-10-11 14:05:00,RD_056,Road Segment 56,local,13.004524,80.172482,69,33.9,40,4,0.21,0,free,clear,14,4,0,0
2024-01-13 23:33:00,RD_013,Cathedral Road,local,13.060019,80.247033,0,31.8,50,4,0.014,0,free,fog,23,5,0,1
2024-02-12 23:24:00,RD_073,Road Segment 73,local,12.878884,80.153452,152,31.7,40,6,0.349,0,free,clear,23,0,0,0
2024-04-10 17:31:00,RD_032,Road Segment 32,local,13.070345,80.211517,287,9.5,60,4,0.933,1,heavy,rain,17,2,1,0
2024-10-11 17:35:00,RD_022,Road Segment 22,arterial,12.897723,80.132417,478,8.3,40,6,1.0,1,heavy,clear,17,4,1,0
2024-02-14 23:50:00,RD_033,Road Segment 33,highway,13.082363,80.313519,17,35.6,40,6,0.12,0,free,clear,23,2,0,0
2024-09-07 07:50:00,RD_059,Road Segment 59,highway,12.875485,80.174058,0,84.7,80,2,-0.02,0,free,clear,7,5,1,1
2024-04-27 14:57:00,RD_063,Road Segment 63,arterial,13.194515,80.131051,85,63.7,80,6,0.147,0,free,drizzle,14,5,0,1
2024-03-10 04:10:00,RD_018,LB Road Adyar,local,12.996123,80.254988,43,46.0,50,4,0.159,0,free,clear,4,6,0,1
2024-08-08 06:32:00,RD_052,Road Segment 52,highway,13.016616,80.117419,21,43.3,50,2,0.183,0,free,clear,6,3,0,0
2024-09-14 15:41:00,RD_023,Road Segment 23,highway,12.857495,80.124389,118,45.8,50,6,0.195,0,free,clear,15,5,0,1
2024-04-18 09:57:00,RD_008,Grand Southern Trunk Road,arterial,12.975251,80.108673,317,10.5,60,4,1.0,1,heavy,rain,9,3,1,0
2024-05-31 04:22:00,RD_040,Road Segment 40,local,13.006706,80.272964,0,45.6,60,2,-0.143,0,free,rain,4,4,0,0
2024-12-22 13:37:00,RD_080,Road Segment 80,highway,12.976683,80.150118,325,34.9,60,6,0.686,0,moderate,clear,13,6,0,1
2024-02-20 15:25:00,RD_004,ECR (East Coast Road),highway,12.850309,80.251031,96,50.5,80,4,0.316,0,free,rain,15,1,0,0
2024-06-25 19:33:00,RD_065,Road Segment 65,local,13.014613,80.233249,308,20.9,60,4,1.0,1,moderate,clear,19,1,1,0
2024-02-05 23:51:00,RD_010,Outer Ring Road,ring,12.996856,80.146047,20,54.8,80,6,-0.005,0,free,rain,23,0,0,0
2024-10-08 22:38:00,RD_073,Road Segment 73,local,12.876245,80.156218,109,38.6,40,6,0.288,0,free,clear,22,1,0,0
2024-05-17 16:38:00,RD_025,Road Segment 25,highway,13.057728,80.34803,148,10.5,40,2,0.943,1,heavy,clear,16,4,0,0
2024-01-02 23:01:00,RD_075,Road Segment 75,local,12.872116,80.124089,0,36.0,60,4,0.037,0,free,fog,23,1,0,0
2024-07-24 15:12:00,RD_076,Road Segment 76,local,13.08584,80.194706,135,47.2,60,4,0.422,0,free,clear,15,2,0,0
2024-07-12 15:07:00,RD_057,Road Segment 57,local,13.049725,80.172246,72,21.1,50,2,0.676,0,moderate,rain,15,4,0,0
2024-08-25 23:23:00,RD_064,Road Segment 64,highway,13.125016,80.127928,0,41.2,50,2,-0.007,0,free,rain,23,6,0,1
2024-06-07 00:57:00,RD_010,Outer Ring Road,ring,12.998664,80.146169,170,64.2,80,6,0.343,0,free,clear,0,4,0,0
2024-05-02 12:48:00,RD_019,100 Feet Road Vadapalani,arterial,13.051752,80.209679,254,21.4,60,4,0.861,1,moderate,drizzle,12,3,0,0
2024-02-16 12:47:00,RD_022,Road Segment 22,arterial,12.903599,80.129494,55,21.4,40,6,0.127,0,moderate,fog,12,4,0,0
2024-02-05 04:53:00,RD_043,Road Segment 43,arterial,12.98412,80.277595,13,62.9,80,6,0.038,0,free,rain,4,0,0,0
2024-11-08 01:42:00,RD_079,Road Segment 79,local,12.926389,80.182026,2,58.5,60,2,-0.051,0,free,clear,1,4,0,0
2024-08-25 17:25:00,RD_061,Road Segment 61,arterial,13.130644,80.156371,126,31.9,40,6,0.297,0,free,clear,17,6,1,1
2024-01-01 11:06:00,RD_040,Road Segment 40,local,13.000747,80.277962,123,28.7,60,2,0.773,1,moderate,clear,11,0,0,0
2024-07-02 22:46:00,RD_062,Road Segment 62,highway,12.975925,80.221247,102,28.2,40,6,0.136,0,free,rain,22,1,0,0
2024-11-28 23:09:00,RD_057,Road Segment 57,local,13.056428,80.17046,11,45.5,50,2,-0.001,0,free,clear,23,3,0,0
2024-10-28 00:35:00,RD_072,Road Segment 72,highway,12.869971,80.278176,5,48.1,50,2,-0.034,0,free,clear,0,0,0,0
2024-09-21 15:51:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.921141,80.228252,96,53.3,60,4,0.249,0,free,clear,15,5,0,1
2024-11-21 16:06:00,RD_033,Road Segment 33,highway,13.083564,80.314033,383,13.8,40,6,0.785,1,moderate,clear,16,3,0,0
2024-05-12 06:22:00,RD_044,Road Segment 44,highway,13.192255,80.360016,177,28.0,40,6,0.328,0,free,clear,6,6,0,1
2024-02-13 05:25:00,RD_007,Poonamallee High Road,arterial,13.050161,80.152553,144,40.7,60,4,0.27,0,free,clear,5,1,0,0
2024-10-30 22:12:00,RD_030,Road Segment 30,local,13.098236,80.112945,295,12.1,50,4,0.911,1,heavy,rain,22,2,0,0
2024-01-06 07:30:00,RD_058,Road Segment 58,arterial,13.094574,80.115486,7,25.0,40,2,-0.009,0,free,fog,7,5,1,1
2024-10-27 20:17:00,RD_038,Road Segment 38,arterial,13.024495,80.363266,12,79.5,80,2,0.015,0,free,clear,20,6,1,1
2024-11-18 01:58:00,RD_011,Velachery Main Road,arterial,12.974868,80.224151,0,50.5,50,4,0.094,0,free,clear,1,0,0,0
2024-04-09 12:02:00,RD_023,Road Segment 23,highway,12.861385,80.128331,164,34.8,50,6,0.424,0,free,clear,12,1,0,0
2024-11-03 15:31:00,RD_008,Grand Southern Trunk Road,arterial,12.981214,80.110199,89,30.5,60,4,0.309,0,moderate,fog,15,6,0,1
2024-06-17 07:50:00,RD_009,Inner Ring Road,ring,13.016114,80.208381,342,26.1,60,6,0.705,0,moderate,clear,7,0,1,0
2024-10-07 12:46:00,RD_055,Road Segment 55,highway,12.986102,80.301102,218,31.2,60,4,0.7,0,moderate,clear,12,0,0,0
2024-07-12 16:35:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.925252,80.230092,135,37.3,60,4,0.417,0,free,clear,16,4,0,0
2024-07-18 20:21:00,RD_066,Road Segment 66,highway,13.152981,80.124721,118,17.4,40,2,0.698,0,moderate,rain,20,3,1,0
2024-08-30 11:17:00,RD_031,Road Segment 31,arterial,13.151918,80.35801,260,38.9,80,4,0.786,1,moderate,clear,11,4,0,0
2024-06-20 12:34:00,RD_064,Road Segment 64,highway,13.136153,80.130313,99,27.5,50,2,0.488,0,moderate,clear,12,3,0,0
2024-07-11 05:58:00,RD_066,Road Segment 66,highway,13.153635,80.12482,56,28.3,40,2,0.464,0,free,clear,5,3,0,0
2024-12-17 01:58:00,RD_048,Road Segment 48,arterial,13.154416,80.189998,25,41.8,50,2,0.193,0,free,clear,1,1,0,0
2024-07-02 16:42:00,RD_064,Road Segment 64,highway,13.129301,80.132142,131,19.4,50,2,0.785,1,moderate,clear,16,1,0,0
2024-03-31 17:58:00,RD_050,Road Segment 50,local,13.020904,80.127165,0,55.8,60,4,0.0,0,free,clear,17,6,1,1
2024-05-20 11:02:00,RD_078,Road Segment 78,highway,13.019569,80.400058,105,20.0,40,2,0.661,0,moderate,rain,11,0,0,0
2024-11-19 18:41:00,RD_008,Grand Southern Trunk Road,arterial,12.98174,80.106653,232,15.4,60,4,0.7,1,heavy,rain,18,1,1,0
2024-01-27 15:48:00,RD_017,Usman Road T Nagar,local,13.046255,80.244196,114,33.0,40,4,0.294,0,free,clear,15,5,0,1
2024-10-08 06:28:00,RD_071,Road Segment 71,arterial,12.954169,80.389592,313,15.0,40,6,0.695,1,moderate,rain,6,1,0,0
2024-10-31 08:41:00,RD_037,Road Segment 37,highway,12.987225,80.123687,146,13.7,60,2,0.917,1,heavy,clear,8,3,1,0
2024-08-25 06:29:00,RD_019,100 Feet Road Vadapalani,arterial,13.054364,80.206254,205,30.3,60,4,0.559,0,moderate,drizzle,6,6,0,1
2024-12-08 01:44:00,RD_049,Road Segment 49,arterial,13.115099,80.263015,4,32.2,40,6,0.002,0,free,drizzle,1,6,0,1
2024-04-17 01:22:00,RD_020,Kamarajar Salai Marina,arterial,13.063736,80.278588,170,47.5,60,6,0.391,0,free,clear,1,2,0,0
2024-06-25 21:19:00,RD_034,Road Segment 34,arterial,12.908423,80.318914,106,34.3,50,4,0.309,0,free,clear,21,1,0,0
2024-06-14 13:41:00,RD_063,Road Segment 63,arterial,13.198447,80.131398,299,31.2,80,6,0.633,1,moderate,rain,13,4,0,0
2024-04-19 14:37:00,RD_075,Road Segment 75,local,12.869093,80.131046,60,48.9,60,4,0.119,0,free,clear,14,4,0,0
2024-11-03 05:39:00,RD_066,Road Segment 66,highway,13.160745,80.120244,60,32.9,40,2,0.408,0,free,clear,5,6,0,1
2024-06-20 14:13:00,RD_068,Road Segment 68,local,12.98859,80.250945,134,26.4,80,2,0.901,1,moderate,clear,14,3,0,0
2024-04-04 13:10:00,RD_067,Road Segment 67,local,13.197767,80.358417,149,10.1,40,2,0.767,1,heavy,fog,13,3,0,0
2024-10-28 00:00:00,RD_006,Rajiv Gandhi Salai (IT Corridor),arterial,12.961522,80.24209,28,39.8,60,4,0.053,0,free,rain,0,0,0,0
2024-07-02 20:46:00,RD_014,Nungambakkam High Road,local,13.062324,80.23707,219,17.8,50,4,0.637,1,moderate,rain,20,1,1,0
2024-11-27 19:20:00,RD_024,Road Segment 24,arterial,12.8566,80.156885,160,20.8,80,2,0.963,1,heavy,clear,19,2,1,0
2024-10-29 10:41:00,RD_011,Velachery Main Road,arterial,12.980014,80.225041,318,10.9,50,4,0.919,1,heavy,clear,10,1,1,0
2024-08-18 03:40:00,RD_010,Outer Ring Road,ring,12.996723,80.150145,0,79.8,80,6,-0.0,0,free,clear,3,6,0,1
2024-01-15 08:04:00,RD_046,Road Segment 46,highway,12.889642,80.23534,95,40.9,80,2,0.724,0,moderate,clear,8,0,1,0
2024-03-11 13:38:00,RD_061,Road Segment 61,arterial,13.129518,80.158116,51,36.4,40,6,0.13,0,free,clear,13,0,0,0
2024-12-12 11:33:00,RD_064,Road Segment 64,highway,13.132352,80.131039,132,16.5,50,2,0.78,1,moderate,rain,11,3,0,0
2024-09-24 02:46:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.920979,80.231954,151,30.9,60,4,0.523,0,moderate,drizzle,2,1,0,0
2024-07-09 04:57:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.157159,80.281304,1,97.7,100,6,-0.029,0,free,clear,4,1,0,0
2024-09-14 12:00:00,RD_029,Road Segment 29,local,13.043682,80.343869,272,34.0,60,6,0.535,0,moderate,drizzle,12,5,0,1
2024-07-08 08:53:00,RD_066,Road Segment 66,highway,13.156971,80.122817,150,12.8,40,2,0.881,1,moderate,clear,8,0,1,0
2024-09-02 03:24:00,RD_012,Sardar Patel Road,arterial,13.002506,80.218385,38,53.4,60,4,0.075,0,free,clear,3,0,0,0
2024-02-02 16:01:00,RD_072,Road Segment 72,highway,12.86921,80.279463,71,25.1,50,2,0.517,0,moderate,rain,16,4,0,0
2024-11-05 08:03:00,RD_001,Anna Salai (Mount Road),arterial,13.069534,80.258199,479,15.9,60,6,1.0,1,heavy,clear,8,1,1,0
2024-04-16 06:05:00,RD_073,Road Segment 73,local,12.878382,80.153487,360,13.1,40,6,0.731,1,moderate,rain,6,1,0,0
2024-10-20 06:36:00,RD_041,Road Segment 41,local,13.027168,80.131383,72,23.7,40,2,0.486,0,moderate,clear,6,6,0,1
2024-09-19 15:28:00,RD_014,Nungambakkam High Road,local,13.057807,80.238201,75,42.9,50,4,0.289,0,free,clear,15,3,0,0
2024-08-29 06:33:00,RD_069,Road Segment 69,arterial,12.987248,80.399446,296,14.3,60,4,0.788,1,heavy,rain,6,3,0,0
2024-05-23 02:54:00,RD_049,Road Segment 49,arterial,13.116657,80.256775,1,41.1,40,6,-0.004,0,free,clear,2,3,0,0
2024-06-20 14:06:00,RD_035,Road Segment 35,arterial,12.944607,80.377778,184,30.0,50,6,0.36,0,moderate,clear,14,3,0,0
2024-01-14 23:30:00,RD_053,Road Segment 53,highway,13.012556,80.265839,17,57.0,60,6,0.043,0,free,clear,23,6,0,1
2024-02-04 08:20:00,RD_030,Road Segment 30,local,13.096657,80.112915,192,22.1,50,4,0.497,0,moderate,rain,8,6,1,1
2024-06-26 20:55:00,RD_074,Road Segment 74,highway,12.989604,80.382215,286,29.1,50,6,0.599,0,moderate,clear,20,2,1,0
2024-01-21 11:02:00,RD_007,Poonamallee High Road,arterial,13.056476,80.148186,173,24.3,60,4,0.644,0,moderate,fog,11,6,0,1
2024-10-16 16:34:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.153804,80.281802,86,84.8,100,6,0.199,0,free,clear,16,2,0,0
2024-02-15 08:15:00,RD_043,Road Segment 43,arterial,12.988151,80.27346,442,20.2,80,6,0.89,1,heavy,clear,8,3,1,0
2024-09-11 07:07:00,RD_043,Road Segment 43,arterial,12.985218,80.273991,476,20.8,80,6,1.0,1,heavy,clear,7,2,1,0
2024-04-09 00:00:00,RD_076,Road Segment 76,local,13.078898,80.194526,131,42.8,60,4,0.335,0,free,clear,0,1,0,0
2024-02-19 01:03:00,RD_020,Kamarajar Salai Marina,arterial,13.065645,80.282107,69,57.1,60,6,0.036,0,free,clear,1,0,0,0
2024-01-02 16:01:00,RD_055,Road Segment 55,highway,12.988868,80.296032,238,27.4,60,4,0.755,0,moderate,clear,16,1,0,0
2024-05-12 04:24:00,RD_045,Road Segment 45,arterial,12.893316,80.363289,0,56.3,60,6,0.026,0,free,clear,4,6,0,1
2024-05-23 09:51:00,RD_029,Road Segment 29,local,13.042669,80.342158,480,14.8,60,6,0.991,1,heavy,clear,9,3,1,0
2024-05-08 19:41:00,RD_047,Road Segment 47,local,13.155572,80.183476,480,6.9,50,6,0.979,1,heavy,rain,19,2,1,0
2024-03-10 02:37:00,RD_057,Road Segment 57,local,13.054756,80.162596,8,50.4,50,2,0.038,0,free,clear,2,6,0,1
2024-03-07 21:39:00,RD_065,Road Segment 65,local,13.008678,80.231186,249,16.1,60,4,0.789,1,heavy,clear,21,3,0,0
2024-02-13 06:47:00,RD_040,Road Segment 40,local,13.003215,80.271822,37,43.9,60,2,0.26,0,free,clear,6,1,0,0
2024-04-08 13:27:00,RD_077,Road Segment 77,local,13.085804,80.193458,99,30.7,60,2,0.598,0,moderate,clear,13,0,0,0
2024-08-09 21:27:00,RD_073,Road Segment 73,local,12.877075,80.156637,411,10.7,40,6,0.775,1,heavy,rain,21,4,0,0
2024-01-19 02:37:00,RD_043,Road Segment 43,arterial,12.987353,80.276427,173,61.5,80,6,0.247,0,free,clear,2,4,0,0
2024-02-09 04:57:00,RD_018,LB Road Adyar,local,13.003468,80.257128,80,38.9,50,4,0.317,0,free,clear,4,4,0,0
2024-08-15 16:47:00,RD_008,Grand Southern Trunk Road,arterial,12.979599,80.109546,110,37.6,60,4,0.368,0,free,drizzle,16,3,0,0
2024-12-16 23:40:00,RD_055,Road Segment 55,highway,12.985189,80.302502,93,35.2,60,4,0.366,0,moderate,rain,23,0,0,0
2024-11-06 14:51:00,RD_032,Road Segment 32,local,13.070228,80.211415,122,45.7,60,4,0.312,0,free,clear,14,2,0,0
2024-10-23 01:20:00,RD_077,Road Segment 77,local,13.082884,80.191038,0,36.8,60,2,0.001,0,free,fog,1,2,0,0
2024-11-15 10:56:00,RD_042,Road Segment 42,local,13.068888,80.338569,430,28.2,80,6,0.881,1,moderate,clear,10,4,1,0
2024-08-19 12:19:00,RD_071,Road Segment 71,arterial,12.956508,80.393275,116,21.3,40,6,0.234,0,moderate,fog,12,0,0,0
2024-06-19 11:28:00,RD_048,Road Segment 48,arterial,13.157412,80.18876,135,15.0,50,2,0.967,1,moderate,clear,11,2,0,0
2024-03-06 09:05:00,RD_001,Anna Salai (Mount Road),arterial,13.069244,80.252905,459,19.7,60,6,0.955,1,moderate,clear,9,2,1,0
2024-07-07 15:14:00,RD_046,Road Segment 46,highway,12.887041,80.227701,107,29.8,80,2,0.663,1,moderate,fog,15,6,0,1
2024-09-30 23:17:00,RD_055,Road Segment 55,highway,12.990039,80.297927,52,58.0,60,4,0.194,0,free,clear,23,0,0,0
2024-07-09 22:37:00,RD_041,Road Segment 41,local,13.032195,80.127772,75,23.4,40,2,0.496,0,moderate,clear,22,1,0,0
2024-01-22 23:24:00,RD_041,Road Segment 41,local,13.029829,80.128339,44,30.4,40,2,0.222,0,free,drizzle,23,0,0,0
2024-07-27 16:18:00,RD_018,LB Road Adyar,local,13.003815,80.257748,173,19.1,50,4,0.561,1,moderate,rain,16,5,0,1
2024-06-29 20:09:00,RD_027,Road Segment 27,arterial,12.879001,80.12754,318,25.7,60,6,0.525,0,moderate,drizzle,20,5,1,1
2024-08-14 00:44:00,RD_078,Road Segment 78,highway,13.008665,80.394321,31,29.5,40,2,0.275,0,free,clear,0,2,0,0
2024-04-08 15:37:00,RD_063,Road Segment 63,arterial,13.201425,80.125415,423,33.2,80,6,0.903,1,moderate,clear,15,0,0,0
2024-10-13 18:14:00,RD_015,Arcot Road,local,13.049785,80.210534,185,26.7,50,4,0.59,0,moderate,clear,18,6,1,1
2024-06-15 17:13:00,RD_068,Road Segment 68,local,12.984923,80.240856,57,43.9,80,2,0.287,0,moderate,rain,17,5,1,1
2024-08-21 00:19:00,RD_049,Road Segment 49,arterial,13.116912,80.260167,0,36.2,40,6,0.05,0,free,rain,0,2,0,0
2024-02-16 11:13:00,RD_060,Road Segment 60,arterial,12.894549,80.381643,109,26.6,80,2,0.727,1,moderate,rain,11,4,0,0
2024-03-19 06:26:00,RD_073,Road Segment 73,local,12.874206,80.162285,251,29.7,40,6,0.564,0,free,clear,6,1,0,0
2024-08-30 09:01:00,RD_045,Road Segment 45,arterial,12.891514,80.359681,480,15.7,60,6,0.969,1,heavy,clear,9,4,1,0
2024-06-04 02:12:00,RD_018,LB Road Adyar,local,13.001206,80.255919,0,53.2,50,4,-0.016,0,free,clear,2,1,0,0
2024-05-26 17:40:00,RD_068,Road Segment 68,local,12.997691,80.242198,70,46.3,80,2,0.558,0,moderate,clear,17,6,1,1
2024-09-10 19:16:00,RD_074,Road Segment 74,highway,12.992815,80.382551,302,19.5,50,6,0.645,1,moderate,rain,19,1,1,0
2024-07-11 18:20:00,RD_046,Road Segment 46,highway,12.883972,80.230685,160,15.3,80,2,0.994,1,heavy,clear,18,3,1,0
2024-05-12 02:58:00,RD_017,Usman Road T Nagar,local,13.043732,80.235485,1,28.7,40,4,0.04,0,free,rain,2,6,0,1
2024-07-24 20:11:00,RD_015,Arcot Road,local,13.049376,80.209328,314,10.1,50,4,1.0,1,heavy,clear,20,2,1,0
2024-04-26 10:29:00,RD_042,Road Segment 42,local,13.071611,80.336103,360,29.7,80,6,0.755,1,moderate,rain,10,4,1,0
2024-10-03 21:40:00,RD_042,Road Segment 42,local,13.067967,80.339762,94,75.1,80,6,0.133,0,free,clear,21,3,0,0
2024-06-05 05:49:00,RD_002,GST Road,highway,12.972039,80.192517,281,43.1,80,6,0.493,0,moderate,clear,5,2,0,0
